gender,birth_year,education_stage,work_mode,device_usage_type,daily_screen_time,social_media_hours,doomscrolling_duration,late_night_device_usage,notification_count,smartphone_unlocks,app_switch_frequency,concentration_score,distraction_frequency,focus_sessions,deep_work_hours,task_completion_rate,sleep_hours,sleep_quality,motivation_level,emotional_exhaustion,stress_level,mental_fatigue,DE01_indicator_score,DE02_indicator_score,DE04_indicator_score,DE05_indicator_score,PS02_indicator_score,CP03_indicator_score,CP02_indicator_score,CP04_indicator_score,SR01_indicator_score,SR05_indicator_score,PS03_indicator_score,PS04_indicator_score,psychological_symptoms_score,digital_exposure_score,cognitive_performance_score,sleep_and_recovery_score,digital_burnout_score,dbi_level
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,4,3,1,1,1,6,2,2,1,2,1,4,3,4,4,3,0.75,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.6666666666666667,0.33333333333333337,0.75,0.6666666666666667,0.75,0.5,0.3004275621689419,0.23442955680135535,0.09794708051026564,0.08434135153564942,0.7171455510162124,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,4,3,1,1,1,5,2,2,2,1,2,5,7,4,4,5,0.75,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5185185185185186,0.33333333333333337,0.6666666666666667,0.5,0.5555555555555556,0.75,1.0,0.3157953848072128,0.23981553244511275,0.08952087371231526,0.05965955928097365,0.7047913502456145,High Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,5,1,2,1,2,1,4,4,4,4,4,1.0,0.5,0.3333333333333333,1.0,1.0,0.40740740740740744,0.6666666666666667,0.33333333333333337,0.75,0.6666666666666667,0.75,0.75,0.3081114734880773,0.267462428528485,0.09141992335635311,0.08434135153564942,0.7513351769085648,High Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,4,3,1,1,1,6,1,2,1,1,2,4,6,4,4,3,0.75,0.5,0.3333333333333333,1.0,1.0,0.3703703703703704,0.6666666666666667,0.6666666666666667,0.5,0.6666666666666667,0.75,0.5,0.3004275621689419,0.23442955680135535,0.0988700075327372,0.06309155087151436,0.6968186773745488,Medium Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,6,2,2,2,2,1,5,7,4,4,4,1.0,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.33333333333333337,0.75,0.5555555555555556,0.75,0.75,0.3081114734880773,0.267462428528485,0.07554363238201868,0.08090935994510873,0.7320268943436897,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,6,1,2,1,2,2,4,3,4,4,3,1.0,0.5,0.3333333333333333,1.0,1.0,0.3703703703703704,0.6666666666666667,0.33333333333333337,0.5,0.6666666666666667,0.75,0.5,0.3004275621689419,0.267462428528485,0.08815634477939686,0.06309155087151436,0.719137886348338,High Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,3,4,3,1,1,1,5,2,2,1,2,1,5,6,4,4,5,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5185185185185186,0.6666666666666667,0.33333333333333337,0.75,0.5555555555555556,0.75,1.0,0.3157953848072128,0.2728484041722424,0.1012106590872219,0.08090935994510873,0.7707638080117858,High Risk
Nữ,2006 - 2008,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,4,3,1,1,1,6,2,2,2,2,2,4,3,4,4,4,0.75,0.6666666666666666,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.33333333333333337,0.5,0.6666666666666667,0.75,0.75,0.3081114734880773,0.23981553244511275,0.07554363238201868,0.06309155087151436,0.6865621891867231,Medium Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,6,2,2,2,1,1,4,4,4,4,5,1.0,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.75,1.0,0.3157953848072128,0.267462428528485,0.08625729513535901,0.08434135153564942,0.7538564600067064,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,1,1,1,6,2,2,1,1,1,4,3,4,5,4,1.0,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.267462428528485,0.10866074326360597,0.08434135153564942,0.7632747467078738,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,3,3,3,1,1,1,6,2,2,2,1,1,5,4,4,4,5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.75,1.0,0.28410866078937935,0.2728484041722424,0.08625729513535901,0.08090935994510873,0.7241237200420896,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,6,2,2,2,1,1,4,7,4,5,4,1.0,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.267462428528485,0.08625729513535901,0.08434135153564942,0.7725580225974604,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,1,1,1,4,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.10866074326360597,0.08434135153564942,0.7302418749807442,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,4,3,1,1,1,6,2,2,1,1,1,4,4,4,5,4,0.75,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.23442955680135535,0.10866074326360597,0.08434135153564942,0.7619285989985776,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,3,3,3,1,1,1,6,2,2,1,1,1,4,6,4,4,4,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.6666666666666667,0.75,0.75,0.27642474947024387,0.2728484041722424,0.10866074326360597,0.08434135153564942,0.7422752484417416,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,1,1,1,4,7,4,4,5,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.6666666666666667,0.75,1.0,0.28410866078937935,0.23442955680135535,0.10866074326360597,0.08434135153564942,0.7115403123899902,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,1,1,1,6,2,2,1,1,1,5,7,4,5,5,1.0,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.5555555555555556,0.875,1.0,0.3104941346992689,0.267462428528485,0.10866074326360597,0.08090935994510873,0.7675266664364686,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,4,3,1,1,1,6,2,2,2,2,1,4,4,4,5,4,0.75,0.6666666666666666,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.33333333333333337,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.23981553244511275,0.07554363238201868,0.08434135153564942,0.7341974637607478,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,1,1,1,4,3,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.10866074326360597,0.08434135153564942,0.7302418749807442,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,4,3,1,1,1,6,2,2,2,1,1,5,3,4,5,4,0.75,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.33449694739796687,0.23442955680135535,0.08625729513535901,0.08090935994510873,0.7360931592797899,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,4,3,1,1,1,6,2,2,2,1,1,5,6,4,5,4,0.75,0.6666666666666666,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.33449694739796687,0.23981553244511275,0.08625729513535901,0.08090935994510873,0.7414791349235474,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,3,4,3,1,1,1,6,2,2,2,1,1,4,3,4,5,4,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.2728484041722424,0.08625729513535901,0.08434135153564942,0.7779439982412177,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,5,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08090935994510873,0.7044064352619566,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,5,3,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08090935994510873,0.7044064352619566,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,5,3,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08090935994510873,0.7044064352619566,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,6,2,2,2,1,1,4,3,4,5,4,1.0,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.267462428528485,0.08625729513535901,0.08434135153564942,0.7725580225974604,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,3,3,3,1,1,1,6,2,2,1,1,1,5,3,4,4,4,0.75,0.6666666666666666,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.5555555555555556,0.75,0.75,0.27642474947024387,0.23981553244511275,0.10866074326360597,0.08090935994510873,0.7058103851240713,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,4,3,1,1,1,6,2,2,2,1,1,4,3,4,5,4,0.75,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7395251508703307,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,1.0,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.267462428528485,0.08625729513535901,0.08434135153564942,0.7725580225974604,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,1,1,1,6,2,2,2,1,1,5,6,4,5,4,1.0,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.3028102233801334,0.267462428528485,0.08625729513535901,0.08090935994510873,0.7374393069890861,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,4,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,1.0,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.267462428528485,0.08625729513535901,0.08434135153564942,0.7725580225974604,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,5,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08090935994510873,0.7044064352619566,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,3,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,1,1,1,6,2,2,2,1,1,5,6,4,5,4,1.0,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.3028102233801334,0.267462428528485,0.08625729513535901,0.08090935994510873,0.7374393069890861,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,4,3,1,1,1,6,2,2,2,1,1,4,3,4,5,4,0.75,0.5,0.3333333333333333,1.0,1.0,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.33449694739796687,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7395251508703307,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,1,1,1,6,2,2,2,1,1,5,3,4,5,4,1.0,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.5555555555555556,0.875,0.75,0.3028102233801334,0.267462428528485,0.08625729513535901,0.08090935994510873,0.7374393069890861,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 1-2),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,4,2,3,3,1,1,1,6,2,2,1,1,1,5,3,4,4,4,1.0,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.6666666666666667,0.6666666666666667,0.75,0.5555555555555556,0.75,0.75,0.27642474947024387,0.267462428528485,0.10866074326360597,0.08090935994510873,0.7334572812074436,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,3,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
Nữ,2003 - 2005,Sinh viên đại học / cao đẳng (năm 3-4+),Hoàn toàn trực tiếp (đến trường / văn phòng ≥ 4 ngày/tuần),Cân bằng cả học lẫn giải trí,3,2,3,3,1,1,1,6,2,2,2,1,1,4,6,4,5,4,0.75,0.5,0.3333333333333333,1.0,0.75,0.48148148148148157,0.33333333333333337,0.6666666666666667,0.75,0.6666666666666667,0.875,0.75,0.3028102233801334,0.23442955680135535,0.08625729513535901,0.08434135153564942,0.7078384268524973,High Risk
